id,name,url,country,location,timezone,language,bundle,keywords
165,The Topeka Capital-Journal,https://www.cjonline.com/,US,Topeka,America/Chicago,en,kansas|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Topeka, KS from The Topeka Capital-Journal."
166,Clarín,https://www.clarin.com/,AR,Buenos Aires,America/Buenos_Aires,es,,"Las noticias más importantes de . Leé las Noticias de Hoy en Clarín. Conocé las Últimas noticias de Argentina y del mundo, información actualizada las 24 horas y en español"
167,Clarion Ledger,https://www.clarionledger.com/,US,Jackson,America/New_York,en,mississippi|gannett,"Jackson, MS Mississippi News - clarionledger.com is the home page of Jackson, MS Mississippi with in depth and updated Jackson, MS local news. Stay informed with both Jackson, MS Mississippi news as well as headlines and stories from around the world."
168,Clayton Crescent,https://claytoncrescent.org/,US,Jonesboro,America/New_York,en,,No description available
169,CNBC,https://www.cnbc.com/,US,New York City,America/New_York,en,,"CNBC International is the world leader for news on business, technology, China, trade, oil prices, the Middle East and markets."
170,CNET,https://www.cnet.com/,US,San Francisco,America/Los_Angeles,en,tech,"Get full-length product reviews, the latest news, tech coverage, daily deals, and category deep dives from CNET experts worldwide."
171,CNN,https://www.cnn.com/,US,Atlanta,US/Eastern,en,us-national,"View the latest news and breaking news today for U.S., world, weather, entertainment, politics and health at CNN.com."
172,CNN Brasil,https://www.cnnbrasil.com.br/,BR,São Paulo,America/Sao_Paulo,pt,,"Pense bem, pense CNN - Notícias ao vivo, fatos da política nacional e internacional no maior canal de notícias do mundo!"
173,CoinDesk,https://www.coindesk.com/,US,New York City,America/New_York,en,tech,"Leader in cryptocurrency, Bitcoin, Ethereum, XRP, blockchain, DeFi, digital finance and Web3 news with analysis, video and live price updates."
174,Fort Collins Coloradoan,https://www.coloradoan.com/,US,Fort Collins,America/Denver,en,colorado|gannett,
175,Colorado Sun,https://coloradosun.com/,US,Denver,America/Denver,en,colorado,The Colorado Sun is an award-winning news outlet that covers all of Colorado — from water and climate to politics and business.
176,Columbia Daily Tribune,https://www.columbiatribune.com/,US,Columbia,America/Chicago,en,missouri|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Columbia, MO from Columbia Daily Tribune."
177,Common Dreams,https://www.commondreams.org/,US,Maine,America/New_York,en,us-left-wing,"Common Dreams has been providing breaking news & views for the progressive community since 1997. We are independent, non-profit, advertising-free and 100% reader supported. Our Mission: To inform. To inspire. To ignite change for the common good."
178,Cook Political Report,https://www.cookpolitical.com/,US,Washington,America/New_York,en,capitol-hill,"The Cook Political Report with Amy Walter is an independent, non-partisan newsletter that analyzes state, federal and presidential elections, and American political trends."
179,Correio Braziliense,https://www.correiobraziliense.com.br/,BR,Brasília,America/Sao_Paulo,pt,,"O Correio Braziliense (CB) é o mais importante canal de notícias de Brasília. Aqui você encontra as últimas notícias do DF, do Brasil e do mundo. "
180,Corriere della Sera,https://www.corriere.it/,IT,Milano,Europe/Berlin,it,,"Corriere della Sera è il primo quotidiano online aggiornato con le ultime notizie di Cronaca, Politica, Economia, Sport, Esteri, Spettacoli, Cultura e Tecnologia."
181,Coshocton Tribune,https://www.coshoctontribune.com/,US,Coshocton,America/New_York,en,ohio|gannett,Coshocton Ohio News - coshoctontribune.com is the home page of Coshocton Ohio with in depth and updated Coshocton local news. Stay informed with both Coshocton Ohio news as well as headlines and stories from around the world.
182,Louisville Courier-Journal,https://www.courier-journal.com/,US,Louisville,America/New_York,en,kentucky|gannett,
183,Evansville Courier & Press,https://www.courierpress.com/,US,Evansville,America/Chicago,en,indiana|gannett|illinois|gannett,
184,Centro de Periodismo Investigativo,https://periodismoinvestigativo.com/,US,San Juan,America/New_York,es,,Centro de Periodismo Investigativo
185,Colorado Public Radio,https://www.cpr.org/,US,Centennial,America/Denver,en,colorado,"Colorado Public Radio is home to CPR News, CPR Classical, Indie 102.3 and KRCC. We are a non-profit news and music organization whose mission is to deliver meaningful news, music, and cultural experiences to everyone in Colorado using the power of the human voice in all its forms."
186,Cherry Hill Courier Post,https://www.courierpostonline.com/,US,Cherry Hill,America/New_York,en,new-jersey|gannett,
187,Carolina Public Press,https://carolinapublicpress.org/,US,Asheville,America/New_York,en,north-carolina,Read More Latest News NC Connection:Closing the News Gap A special CPP research project on the news needs of rural North Carolinians Read the report Keep
188,Crikey,https://www.crikey.com.au/,AU,Melbourne,Australia/Melbourne,en,,"An independent Australian source for news, investigations, analysis and opinion across politics, world affairs, business, society and culture."
189,Las Cruces Sun News,https://www.lcsun-news.com/,US,Las Cruces,America/Denver,en,new-mexico|gannett,
190,Colorado Springs Gazette,https://gazette.com/,US,Colorado Springs,America/Denver,en,colorado,"The Gazette is Colorado Springs's most trusted source for breaking news, sports, weather, obituaries, politics, business, art, entertainment, blogs, video, photos."
191,Christianity Today,https://www.christianitytoday.com/,US,Carol Stream,America/Chicago,en,,"Christianity Today provides thoughtful, biblical perspectives on theology, church, ministry, and culture on the official site of Christianity Today Magazine."
192,Connecticut Mirror,https://ctmirror.org/,US,Hartford,America/New_York,en,connecticut,"The state's trusted free news source for nonpartisan reporting on Connecticut public policy, politics and government. Read our latest here."
193,CTV News,https://www.ctvnews.ca/,CA,Toronto,America/New_York,en,,CTV News has your live updates and latest news headlines from Canada and around the world.
194,Cuestion Publica,https://cuestionpublica.com/,CO,Bogatá,America/Bogota,es,,No description available
195,Curbed,https://www.curbed.com/,US,New York City,America/New_York,en,,"Curbed is all things home, from interior design and architecture to home tech, renovations, tiny houses, prefab, and real estate."
196,Dagbladet,https://www.dagbladet.no/,NO,Oslo,Europe/Oslo,no,,"Nyhetsnettsted med 1.2 millioner daglige lesere. Oppdateres døgnet rundt med nyheter fra inn- og utland, kultur, sport og underholdning."
197,Dagsavisen,https://www.dagsavisen.no/,NO,Oslo,Europe/Oslo,no,,"Dagsavisen: Nyheter, debatt og kultur"
198,Daily Record,https://www.dailyrecord.co.uk/,GB,Glasgow,Europe/London,en,,"The first for Scottish news, sport, UK and world news. Get breaking news on Scottish football teams including Rangers, Celtic FC, Hibs FC and more"
199,Daily American,https://www.dailyamerican.com/,US,Somerset,America/New_York,en,pennsylvania|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Somerset, PA from Daily American Online."
200,Daily Caller,https://dailycaller.com/,US,Washington,America/New_York,en,us-right-wing,"The Daily Caller is a 24-hour news publication providing its audience with original reporting, thought-provoking commentary and breaking news."
201,Daily Camera,https://www.dailycamera.com/,US,Boulder,America/Denver,en,colorado,No description available
202,Daily Comet,https://www.dailycomet.com/,US,Thibodaux,America/Chicago,en,louisiana|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Thibodaux, LA from Daily Comet."
203,Leesburg Daily Commercial,https://www.dailycommercial.com/,US,Leesburg,America/New_York,en,florida|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Leesburg, FL from Leesburg Daily Commercial."
204,Daily Echo,https://www.dailyecho.co.uk/,GB,Southampton,Europe/London,en,,"News, sport and events from the Southern Daily Echo in Southampton, Hampshire, as well as jobs, homes and cars and the best Southampton FC coverage."
205,Daily Herald,https://www.dailyherald.com/,US,Arlington,America/Chicago,en,illinois|chicago,Suburban Chicago&#039;s Information Source
206,The Daily Jeffersonian,https://www.daily-jeff.com/,US,Cambridge,America/New_York,en,ohio|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Cambridge, OH from The Daily Jeffersonian."
207,Daily Kos,https://www.dailykos.com/,US,Washington,America/New_York,en,us-left-wing,"Daily Kos is a progressive news site that fights for democracy by giving our audience information and resources to win elections and impact government. Our coverage is assiduously factual, ethical, and unapologetically liberal. We amplify what we think is important, with the proper context—not just what is happening, but how it's happening and why people should care. We give you news you can do something about."
208,Daily Maverick,https://www.dailymaverick.co.za/,ZA,Johannesburg,Africa/Johannesburg,en,,"Daily Maverick is a leading South African source of news, opinion and investigations."
209,Daily Mirror,https://www.mirror.co.uk/,GB,London,Europe/London,en,,"Get the latest news, sport, celebrity gossip, TV, politics and lifestyle from The Mirror. Big stories with a big heart, always with you in mind."
210,Daily Penn,https://www.thedp.com/,US,Philadelphia,America/New_York,en,pennsylvania|philadelphia|student,No description available
211,Parsippany Daily Record,https://www.dailyrecord.com/,US,Morristown,America/New_York,en,new-jersey|gannett,Parsippany New Jersey News - dailyrecord.com is the home page of Parsippany New Jersey with in depth and updated Parsippany local news. Stay informed with both Parsippany New Jersey news as well as headlines and stories from around the world.
212,Daily Sun,https://www.snl24.com/dailysun,ZA,SunLand,Africa/Johannesburg,en,,"The hottest breaking local news brought to you by South Africa's favourite daily newspaper, Daily Sun."
213,Daily Tarheel,https://www.dailytarheel.com,US,Chapel Hill,America/New_York,en,north-carolina,
214,Daily Yonder,https://www.dailyyonder.com/,US,Whitesburg,America/New_York,en,,The Daily Yonder is the only national news organization for rural people and places. You won't find rural stories like these anywhere else.
215,Dainik Bhaskar,https://www.bhaskar.com/,IN,Bhopal,Asia/Kolkata,hi,,"Dainik Bhaskar (दैनिक भास्कर) Hindi News Samachar: पढ़ें 6 जून सुबह 6 बजे की 5 बड़ी ख़बरें
1. मॉर्निंग न्यूज ब्रीफ: मोदी फिर NDA के नेता, 8 जून को शपथ संभव; खड़गे बोले- I.N.D.I.A. सही वक्त पर सही फैसला करेगा
2. ‘आप बनाएं मोदी कैबिनेट’ कॉन्टेस्ट: सरकार चुन ली, अब बताएं कौन बनेगा मंत्री…सही कैबिनेट चुनें और जीतें SUV
3. NDA गठबंधन की पहली बैठक: 15 पार्टियों के 21 लीडर शामिल, मोदी को NDA का नेता चुना गया; राष्ट्रपति ने लोकसभा भंग की
4. I.N.D.I.A ब्लॉक की पहली बैठक: गठबंधन की 19 पार्टियों के 33 नेता शामिल; सरकार बनाने पर खड़गे बोले- सही समय पर सही फैसला लेंगे
5. भास्कर एक्सप्लेनर- मोदी के कोर एजेंडे का क्या होगा: नीतीश-नायडू UCC लागू नहीं होने देंगे; मुस्लिम आरक्षण खत्म करना दूर की कौड़ी"
